,average_bifurcation_angle_remote,average_contraction,average_diameter,average_fragmentation,average_parent_daughter_ratio,avg_isi,electrode_0_pa,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_ramp,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,has_burst,has_delay,has_pause,hausdorff_dimension,id_x,id_y,input_resistance_mohm,latency,max_branch_order,max_euclidean_distance,max_path_distance,neuron_reconstruction_type,number_bifurcations,number_branches,number_nodes,number_stems,number_tips,overall_depth,overall_height,overall_width,peak_t_long_square,peak_t_ramp,peak_t_short_square,peak_v_long_square,peak_v_ramp,peak_v_short_square,rheobase_sweep_id,rheobase_sweep_number,ri,sag,scale_factor_x,scale_factor_y,scale_factor_z,seal_gohm,slow_trough_t_long_square,slow_trough_t_ramp,slow_trough_t_short_square,slow_trough_v_long_square,slow_trough_v_ramp,slow_trough_v_short_square,soma_surface,specimen_id,superseded,tags,tau,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_t_long_square,threshold_t_ramp,threshold_t_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,thumbnail_sweep_id,total_length,total_surface,total_volume,trough_t_long_square,trough_t_ramp,trough_t_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vm_for_sag,vrest,species,cre_line,dendrite_type,nm_id,gbar_Im,gbar_Ih,gbar_NaTs,gbar_Nap,gbar_K_P,gbar_K_T,gbar_SK,gbar_Kv3_1,gbar_Ca_HVA,gbar_Ca_LVA,gamma_CaDynamics,decay_CaDynamics,soma_g_pas,axon_g_pas,dend_g_pas,apic_g_pas,gbar_NaV,gbar_Kd,gbar_Kv2like,gbar_Im_v2
521,,,,,,73.1533333333334,11.107500336171599,0.165,1.12776,4.88797333333333,1.026252,-44.687503814697294,-45.9479192097982,-51.00000152587889,False,False,False,,603752934,,213.900928,0.03796,,,,,,,,,,,,,1.12378,4.88425333333333,1.0236319999999999,41.5625,43.5937512715658,45.918752288818396,603750984,52,109.855867922306,0.0107084335759282,,,,3.982851328,1.14448,4.9179,,-48.0,-52.3437525431315,,,603748061,,,19.5284864787716,170.0,96.625,930.0,1.12324,4.88372666666667,1.023168,-33.4687538146973,-34.0104179382324,-43.881251525878895,603750844,,,,1.14448,4.9179,1.6618119999999998,-48.0,-52.3437525431315,-77.21875305175779,4.8854039367243,4.73664647392236,5.24516931960788,-90.71875,-76.49302673339841,Mus musculus,Vipr2-IRES2-Cre-neo,spiny,,,,,,,,,,,,,,,,,,,,,
522,,,,,,116.774375,23.350626987550502,0.204470217759022,1.1035,4.99063,1.02504833333333,-47.250003814697294,-50.2604192097982,-50.822920481363894,False,False,False,,479684407,,178.199488,0.0344,,,,,,,,,,,,,1.1016299999999999,4.98889333333333,1.02349333333333,27.5625,35.1979192097982,27.0833339691162,479683279,39,225.937500596046,0.0250830817967653,,,,1.5200833280000001,1.12135,5.01014833333333,1.5081766666666698,-51.875003814697294,-54.739585876464794,-77.2708358764648,,479682071,,,17.3646342039031,90.0,99.2083333333333,520.0,1.101135,4.988405,1.02304666666667,-37.9375038146973,-36.8854179382324,-49.4062512715658,479683285,,,,1.12135,5.01014833333333,1.5081766666666698,-51.875003814697294,-54.739585876464794,-77.2708384195964,2.6512243171298,2.6338213890456297,2.86441864705876,-93.68750762939449,-77.04054260253909,Mus musculus,Nr5a1-Cre,spiny,,,,,,,,,,,,,,,,,,,,,
523,,0.922203783015034,0.243702634572862,44.99,0.8634890482205481,90.14399999999999,-30.894373864720503,0.140178573119395,1.19128,6.3683866666666695,1.025125,-48.750003814697294,-50.6250025431315,-55.270835876464794,False,False,False,,479771920,491392810.0,93.380736,0.0723550000000002,18.0,638.971852026582,780.06926212108,dendrite-only,50.0,110.0,4774.0,10.0,60.0,180.32,762.294553922261,376.029471580687,1.18969,6.3669199999999995,1.023575,31.0000019073486,34.9270833333333,32.208333969116204,479771405,38,97.0313251018524,0.220143258571625,0.1144,0.1144,0.28,1.788497664,1.2148649999999999,6.398125,1.06529833333333,-56.46875,-56.958335876464794,-69.6666717529297,239.26002811233897,479770916,False,3D Neuron Reconstruction morphology,15.042431812334199,170.0,133.666666666667,979.9999389648441,1.18928,6.36650833333333,1.02320166666667,-38.0937538146973,-38.8541692097982,-45.177085876464794,479771411,6129.629534968879,4612.89962710879,339.45491551658404,1.2148649999999999,6.398125,1.06529833333333,-56.46875,-56.958335876464794,-69.6666717529297,2.49057336729174,2.50623086044991,2.36987448877321,-78.3125,-67.62628173828121,Mus musculus,Rorb-IRES2-Cre,spiny,482525264.0,,0.00020253410923025685,,,,1.694579047528677e-06,0.016592374528253018,0.13093878618932572,0.0004156537277582974,0.0019620980237661286,0.0011209095469016817,127.09617741437208,0.00010275797353765295,0.000847514199393985,0.0007011189444351303,1.806101873981636e-05,0.13624039314767467,7.85631188937088e-06,0.12643152650611122,0.0017889050218385045
524,,0.8523344275011709,0.38066359511574893,42.7333333333333,0.997163230164687,25.7167567567568,-41.857503574327396,0.7444767491336469,1.0518,9.26106666666667,1.0241559999999998,-54.968753814697294,-52.17708714803061,-55.49375305175779,False,False,False,,585856082,636989642.0,181.53089599999998,0.01756,6.0,175.15729671940602,199.751230569085,full,23.0,53.0,2195.0,7.0,30.0,107.2316,250.052620927374,217.427070402546,1.051,9.26004666666667,1.023392,25.84375,18.4166673024495,31.1562507629395,585844531,45,120.62499672174499,0.0176192801445723,0.1144,0.1144,0.28,2.126902912,,,,,,,114.11948923326099,585841870,False,3D Neuron Reconstruction morphology,7.36904718981137,180.0,206.0,600.0,1.0507,9.25965333333333,1.023084,-37.7812538146973,-33.2395858764648,-43.5750030517578,585844514,2533.4261900302,3027.08282370879,292.828041821357,1.05182,9.26123333333333,1.388944,-55.156253814697294,-52.427085876464794,-77.1062515258789,1.56797257578464,1.46322430755802,1.5867331263608602,-89.65625762939449,-76.7412414550781,Mus musculus,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,aspiny,,,,,,,,,,,,,,,,,,,,,
525,,,,,,,3.2250001280598197,0.0496212163772786,1.06704,10.2785,1.024992,-47.84375,-49.166670481363894,-54.87500152587889,False,False,False,,504614114,,128.46648000000002,0.03928,,,,,,,,,,,,,1.0656,10.277239999999999,1.0235319999999999,29.2500019073486,30.0312519073486,37.7687515258789,504613875,49,85.4687467217445,0.0182934608310461,,,,3.0349524480000003,,10.29382,,,-47.2604179382324,,,504613416,,,23.3529316363308,330.0,231.375005086263,740.0,1.0650600000000001,10.2765866666667,1.023112,-30.1875,-28.2187519073486,-42.65,504613879,,,,1.06708,10.278553333333301,1.218812,-47.906253814697294,-49.239585876464794,-68.2562515258789,2.02241773222222,1.6696867784596001,2.4089033488773195,-78.4687576293945,-67.74221801757811,Mus musculus,Rorb-IRES2-Cre,spiny,,,,,,,,,,,,,,,,,,,,,
526,,,,,,72.2323076923077,39.3099996998103,0.19194915254237302,1.3646399999999999,4.42197333333333,1.02495333333333,-49.968753814697294,-50.8854192097982,-52.625003814697294,False,False,False,,509715394,,157.871936,0.0554400000000002,,,,,,,,,,,,,1.3625,4.42005333333333,1.02324666666667,43.750003814697294,40.4479179382324,41.895835876464794,509679551,40,152.499973773956,0.0793471187353134,,,,2.0645057280000003,1.43472,4.46170666666667,1.68605333333333,-61.937503814697294,-59.6979192097982,-76.0833384195964,,500964382,,,26.817991250229397,70.0,85.0,870.0,1.36212,4.4196266666666695,1.02288666666667,-39.8125,-39.5312525431315,-47.05208714803061,509679524,,,,1.43472,4.46170666666667,1.68605333333333,-61.937503814697294,-59.6979192097982,-76.0833384195964,3.8074380907123797,3.6429567057106604,4.09151184691029,-91.78125,-75.5931091308594,Mus musculus,Scnn1a-Tg3-Cre,spiny,,,,,,,,,,,,,,,,,,,,,
527,,,,,,54.20571428571429,-6.7824994752496695,0.309830236301075,1.14568,2.77678,1.02464666666667,-56.0,-57.5,-61.3750012715658,False,False,False,,556363173,,376.491136,0.030060000000000003,,,,,,,,,,,,,1.14448,2.77557,1.02344,34.15625,35.6718769073486,34.8333371480306,556360739,51,262.031257152557,0.17815661430358898,,,,2.21362688,,2.80533,,,-53.671878814697294,,,556357336,,,27.9622518129174,60.0,43.875,479.99996948242205,1.14404,2.7751099999999997,1.02304,-36.5625038146973,-37.8125019073486,-44.760420481363894,556360727,,,,1.1457600000000001,2.7768,1.71201333333333,-56.093753814697294,-57.531253814697294,-74.6979192097982,2.00318000241431,1.9141887992453799,2.10138458324323,-104.3125,-74.0203475952148,Mus musculus,Chrna2-Cre_OE25,aspiny,,,,,,,,,,,,,,,,,,,,,
528,,,,,,96.60444444444441,-25.8149994436518,0.10067322630761301,1.36686,9.73838666666667,1.025755,-46.1875,-46.4791692097982,-49.9375028610229,False,False,False,,521627049,,123.48476799999999,0.0705800000000001,,,,,,,,,,,,,1.3643,9.73604,1.023525,42.28125,45.114585876464794,40.8593769073486,521626684,55,72.6563259959221,0.051742359995842,,,,1.6352097280000002,1.4068,9.78103333333334,1.60895,-55.500003814697294,-54.1562525431315,-84.79687690734859,,521625948,,,9.235000341132109,210.0,217.874989827474,1410.0,1.36378,9.73552,1.02305,-40.0937538146973,-40.2708346048991,-45.7890653610229,521626690,,,,1.4068,9.78103333333334,1.60895,-55.500003814697294,-54.1562525431315,-84.79687690734859,3.74284168633716,3.99744635720761,3.76071234276078,-92.875,-84.1187515258789,Mus musculus,Cux2-CreERT2,spiny,,,,,,,,,,,,,,,,,,,,,
529,,,,,,42.7184090909091,-36.9387506693464,0.21590494581358802,1.13402,3.9798316666666698,1.024417,-41.4375038146973,-41.177085876464794,-47.0625022888184,False,False,False,,469899709,,177.283872,0.0367300000000002,,,,,,,,,,,,,1.13225,3.97844,1.0232629999999998,33.90625,37.8854192097982,35.7187530517578,469884932,32,137.343794107437,0.029222859069705,,,,2.60806912,1.158625,4.0143616666666695,1.589736,-49.4375,-49.4791692097982,-77.7750015258789,,469864405,,,15.5658292633103,90.0,73.9166666666667,850.0,1.131865,3.9780883333333303,1.02296,-31.1562519073486,-29.1875012715658,-43.700002288818396,469884939,,,,1.158625,4.0143616666666695,1.589736,-49.4375,-49.4791692097982,-77.7750015258789,2.66898127633762,2.84366039875116,2.8013427416585897,-94.34375,-76.83314514160159,Mus musculus,Scnn1a-Tg3-Cre,spiny,,,,,,,,,,,,,,,,,,,,,
530,,,,,,73.74,11.5425004623693,0.189501915708812,1.22254,3.32364,1.0249,-44.96875,-51.9687512715658,-51.2916679382324,False,False,False,,513844381,,281.31494399999997,0.0554600000000001,,,,,,,,,,,,,1.2202600000000001,3.32169333333333,1.02344666666667,37.90625,40.8125025431315,42.9687512715658,513836916,53,123.906247317791,0.119535215198994,,,,1.054473664,1.27346,3.3739800000000004,1.14363333333333,-59.000003814697294,-59.2812512715658,-79.8541717529297,,513832252,,,15.3103857262006,80.0,57.5833307902018,860.0,1.2198,3.32126666666667,1.02306666666667,-33.40625,-41.395835876464794,-47.2083346048991,513836904,,,,1.27346,3.3739800000000004,1.14363333333333,-59.000003814697294,-59.2812512715658,-79.8541717529297,3.3847802659227098,3.91536868526815,3.89081309140966,-95.03125762939449,-79.6576766967773,Mus musculus,Scnn1a-Tg3-Cre,spiny,,,,,,,,,,,,,,,,,,,,,
531,,0.888560724973797,0.451611280387455,58.8333333333333,1.1062000499500502,,18.6668736024131,0.0545454545454543,1.02816,22.146929999999998,1.02409333333333,-62.468753814697294,-57.015625,-63.1406256357829,False,False,False,,473629560,657294860.0,119.665632,0.00627,5.0,251.498886731254,273.73230345146703,full,21.0,48.0,2601.0,6.0,27.0,106.8948,357.24911087066005,391.03798480898104,1.027455,22.145867499999998,1.02330416666667,13.1875009536743,0.5625,14.765625476837199,396304418,63,67.500002682209,0.0211086180061102,0.1144,0.1144,0.28,1.269530368,,,,,,,856.908116297264,313862373,False,3D Neuron Reconstruction morphology,6.52352915938128,630.0,528.125,949.9999389648441,1.0271350000000001,22.145445000000002,1.02299166666667,-45.90625,-30.718750953674302,-50.348958969116204,396304422,3140.9519562494606,4447.85684816606,598.616419855661,1.0282,22.147105,1.3801083333333302,-62.59375,-57.140625,-78.15625,1.2851960601820098,0.9488118709411422,1.38005125710307,-84.8437576293945,-76.8938217163086,Mus musculus,Pvalb-IRES-Cre,aspiny,,,,,,,,,,,,,,,,,,,,,
532,,,,,,54.1552941176471,-65.3374992998224,0.271482410954995,1.4176600000000001,2.71949,1.025084,-48.1875,-48.796878814697294,-50.8625022888184,False,False,False,,578549171,,257.352496,0.04376,,,,,,,,,,,,,1.4151,2.7172400000000003,1.023392,37.9375038146973,42.3593769073486,43.031253051757794,578526412,29,236.718818545341,0.0418156012892723,,,,1.21572224,1.46094,2.74068,,-56.0,-53.59375,,,578517537,,,25.145312796563395,30.0,42.4375,469.99996948242205,1.4146,2.71679,1.02302,-36.78125,-34.7500019073486,-44.600002288818395,578526417,,,,1.46094,2.74068,1.678368,-56.0,-53.59375,-68.54375,3.23394147385287,3.39256328221392,4.03158198660216,-94.90625762939449,-68.099739074707,Mus musculus,Nr5a1-Cre,spiny,,,,,,,,,,,,,,,,,,,,,
533,,0.8621727609801141,0.295607360583008,62.170454545454504,0.837475969790773,117.956666666667,14.493749950217302,0.10454545876649199,1.12224,7.15920666666667,1.0254379999999998,-45.03125,-41.3750025431315,-49.5562522888184,False,False,False,,396495099,495335447.0,116.09022399999999,0.0597750000000001,11.0,601.824711312771,655.270261330801,dendrite-only,44.0,97.0,5567.0,9.0,53.0,165.7706,729.946489260578,356.342110498443,1.11816,7.156975,1.0236040000000002,22.0312519073486,25.5937506357829,23.9500007629395,396427442,46,128.90625,0.0993512868881226,0.1144,0.1144,0.28,1.5401770240000001,1.15761,7.188268333333331,1.632421,-53.71875,-52.3750025431315,-74.5125,334.686468881449,354190013,False,3D Neuron Reconstruction morphology,26.281992749586,130.0,153.416666666667,1280.0,1.11764,7.15642833333333,1.023161,-34.4062538146973,-30.5312506357829,-46.1750015258789,396427446,5953.05890523869,5559.34373123286,447.702943030047,1.15761,7.188268333333331,1.632421,-53.71875,-52.3750025431315,-74.5125,2.8937323920377898,2.5074163217607097,3.0024571878235204,-88.875,-73.020378112793,Mus musculus,Scnn1a-Tg2-Cre,spiny,472306460.0,0.0034924083351265955,5.418081150598317e-06,0.8268400974790846,0.00032180759416365894,0.0022262162582734613,8.182256736193405e-05,0.00035960675110397784,0.2461636082751979,0.00014701255189385293,0.0011962847227825891,0.008752471727656298,711.4082294354928,4.956044265336261e-06,0.0001269393667268256,4.6415072027188455e-07,0.0003136023869758799,,,,
534,,,,,,47.534,-30.574997395005397,0.23489255384780197,1.8152400000000002,4.6707066666666694,1.024856,-52.0,-54.968753814697294,-55.59375152587889,False,False,False,,561521997,,249.88406400000002,0.0368600000000001,,,,,,,,,,,,,1.81276,4.66745333333333,1.023492,37.1250038146973,41.0833333333333,39.8375038146973,561521014,44,210.937425494194,0.0435485690832138,,,,1.135499648,1.8212599999999999,4.67624666666667,1.0385360000000001,-56.625,-59.135420481363894,-67.30625305175779,,561520050,,,10.3204092612138,100.0,91.2083307902018,460.0,1.8123599999999997,4.66706666666667,1.023156,-33.03125,-34.3125012715658,-37.7062522888184,561520996,,,,1.8212599999999999,4.67624666666667,1.0385360000000001,-56.625,-59.135420481363894,-67.30625305175779,3.9501001440564196,3.89047111571198,2.9009700974907497,-82.90625,-67.0247116088867,Mus musculus,Nkx2-1-CreERT2,aspiny,,,,,,,,,,,,,,,,,,,,,
